TIMESTAMP,X,Y,WAP_001,WAP_002,WAP_003,WAP_005,WAP_006,WAP_009,WAP_010,WAP_011,WAP_012,WAP_013,WAP_014,WAP_016,WAP_018,WAP_019,WAP_020,WAP_021,WAP_022,WAP_023,WAP_024,WAP_025,WAP_026,WAP_027,WAP_029,WAP_030,WAP_031,WAP_032,WAP_033,WAP_034,WAP_035,WAP_036,WAP_037,WAP_038,WAP_039,WAP_040,WAP_041,WAP_042,WAP_043,WAP_044,WAP_045,WAP_046,WAP_047,WAP_048,WAP_049,WAP_050,WAP_051,WAP_052,WAP_053,WAP_054,WAP_055,WAP_056,WAP_057,WAP_058,WAP_059,WAP_060,WAP_061,WAP_062,WAP_063,WAP_064,WAP_065,WAP_066,WAP_067,WAP_068,WAP_069,WAP_070,WAP_071,WAP_072,WAP_073,WAP_074,WAP_075,WAP_076,WAP_077,WAP_078,WAP_079,WAP_080,WAP_081,WAP_082,WAP_083,WAP_084,WAP_085,WAP_086,WAP_087,WAP_088,WAP_089,WAP_090,WAP_091,WAP_092,WAP_093,WAP_094,WAP_095,WAP_096,WAP_097,WAP_098,WAP_099,WAP_100,WAP_101,WAP_102,WAP_103,WAP_104,WAP_105,WAP_106,WAP_107,WAP_108,WAP_109,WAP_114,WAP_115,WAP_116,20:a6:cd:f7:7e:20,WAP_120,WAP_121,WAP_122,WAP_123,WAP_124,WAP_125,WAP_126,WAP_128,WAP_129,WAP_130,WAP_131,WAP_132,WAP_133,WAP_138,WAP_144,WAP_145,WAP_146,WAP_147,WAP_148,WAP_149,WAP_150,WAP_151,WAP_152,WAP_153,bc:9f:e4:c8:3c:e0,bc:9f:e4:c8:3c:e1,WAP_155,WAP_158,WAP_160,WAP_162,WAP_163,WAP_164,WAP_165,WAP_166,WAP_167,WAP_168,WAP_169,WAP_170,WAP_174,WAP_175,WAP_176,WAP_177,WAP_178,WAP_179,WAP_186,WAP_187,WAP_188,WAP_189,WAP_190,WAP_191,WAP_192,WAP_193,WAP_194,WAP_195,WAP_196,WAP_197,WAP_199,WAP_201,WAP_202,WAP_203,WAP_206,WAP_207,WAP_208,WAP_209,WAP_210,WAP_211,WAP_214,WAP_215,WAP_216,WAP_217,WAP_218,WAP_219,BEACON_01,BEACON_02,BEACON_03,BEACON_04,BEACON_05,BEACON_06,BEACON_07,BEACON_08,BEACON_09,BEACON_10,BEACON_11
1615128675371,23.4,25.0,-58.5,-60.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-86.5,-87.33333333333333,-86.33333333333333,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,100.0,-77.33333333333333,-73.8,-80.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.5,-83.0,100.0,-82.0,100.0,100.0,-90.5,100.0,-51.0,-49.333333333333336,-48.75,-42.333333333333336,-42.333333333333336,-42.0,-81.0,100.0,-81.0,-90.83333333333331,-91.16666666666669,-91.0,-80.0,100.0,-85.5,100.0,100.0,100.0,-71.33333333333333,-71.66666666666667,-70.33333333333333,-80.2,-79.25,-79.5,-67.8,-68.75,-68.0,-72.83333333333333,-73.0,-73.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-86.0,-82.0,100.0,100.0,100.0,-71.66666666666667,-70.0,-71.66666666666667,-87.83333333333333,-87.83333333333333,-87.83333333333333,-53.666666666666664,-55.2,-54.333333333333336,-59.666666666666664,-60.0,-59.666666666666664,-78.0,-80.0,-78.5,100.0,100.0,100.0,-60.25,-59.75,-59.6,-61.5,-61.833333333333336,-62.166666666666664,100.0,-51.8,-59.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-67.83333333333333,-64.8,-77.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,-86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.5,-74.0,-83.0,100.0,100.0,100.0,-88.25,-77.33333333333333,-85.4,-86.0,100.0
1615128699488,23.4,25.0,-62.2,-61.833333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.0,-86.33333333333333,-87.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-78.0,-75.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,100.0,100.0,100.0,-91.0,-90.0,-90.0,-49.6,-50.166666666666664,-50.0,-47.0,-47.166666666666664,-47.333333333333336,-81.0,-81.5,-80.0,-91.66666666666669,-91.83333333333331,-91.2,100.0,100.0,-81.0,100.0,100.0,100.0,-70.75,-67.33333333333333,-67.0,-79.33333333333333,-79.66666666666667,-79.5,-75.0,-73.5,-70.75,-73.6,-73.8,-73.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.75,-73.75,-71.25,-88.33333333333333,-88.33333333333333,-88.83333333333333,-54.0,-52.166666666666664,-51.666666666666664,-59.5,-60.166666666666664,-60.0,100.0,-80.0,-77.5,100.0,100.0,100.0,-57.5,-57.6,-57.75,-63.333333333333336,-64.5,-64.0,100.0,-51.6,-58.833333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-69.33333333333333,-62.4,-75.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.0,-74.33333333333333,-83.8,100.0,100.0,100.0,-89.75,-68.85714285714286,-84.42857142857143,-86.5,100.0
1615130150123,24.5,6.9,-79.0,-85.6,100.0,-45.6,-57.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,-87.8,-90.25,100.0,100.0,100.0,100.0,-82.25,100.0,100.0,100.0,-77.6,100.0,100.0,-81.0,-53.2,-54.8,-52.0,-59.0,-51.75,-49.8,-51.0,-50.4,100.0,100.0,100.0,-83.6,-83.6,-83.4,-49.2,-48.8,-47.0,-53.0,-53.0,-52.8,-60.5,-60.2,-60.0,-70.6,-70.2,-70.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-62.5,-52.5,-59.0,-60.4,-60.4,-60.6,-49.5,-49.4,-48.6,-60.6,-61.0,-61.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.5,-71.0,-70.5,-80.0,-80.25,-80.0,-48.75,-49.25,-49.75,-56.8,-56.6,-57.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-73.0,-78.0,100.0,-82.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.0,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-35.0,-34.75,-35.6,100.0,100.0,100.0,100.0,-85.0,-82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,-87.0,-90.0,100.0,100.0,100.0,100.0
1615130173466,24.5,6.9,100.0,-85.6,100.0,-47.333333333333336,-57.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.2,-90.0,100.0,100.0,100.0,100.0,-79.0,100.0,100.0,-83.66666666666667,-75.5,100.0,-81.0,-83.0,-58.0,-58.4,-48.666666666666664,-49.5,-49.0,-44.0,-44.0,-44.2,100.0,100.0,-80.5,-85.4,-86.0,-85.6,-44.2,-44.4,-43.6,-55.4,-55.6,-55.4,-59.5,-60.6,-64.75,-73.8,-73.33333333333333,-73.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-61.5,-67.0,-70.0,-61.8,-61.6,-62.2,-45.333333333333336,-46.4,-46.2,-61.6,-61.6,-61.6,100.0,100.0,100.0,100.0,100.0,100.0,-75.5,-74.5,-77.33333333333333,-80.75,-81.5,-81.4,-52.6,-53.2,-53.2,-56.8,-57.2,-56.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-80.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-35.8,-32.666666666666664,-38.4,100.0,100.0,100.0,100.0,-84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-75.5,-87.5,100.0,100.0,100.0,100.0
1615130193643,24.5,6.9,100.0,-85.57142857142857,100.0,-43.714285714285715,-56.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.6,100.0,-89.85714285714286,-89.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,-82.5,-82.5,-76.2,100.0,-77.0,100.0,-51.0,-54.285714285714285,-48.833333333333336,-49.166666666666664,-49.0,-46.857142857142854,-45.857142857142854,-45.857142857142854,-82.0,-79.0,-80.0,-85.42857142857143,-85.14285714285714,-85.57142857142857,-48.0,-48.142857142857146,-47.0,-49.42857142857143,-49.57142857142857,-49.57142857142857,-60.4,-59.285714285714285,-58.857142857142854,-70.57142857142857,-70.83333333333333,-69.85714285714286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-65.0,-73.5,-62.25,-59.42857142857143,-59.142857142857146,-59.142857142857146,-48.75,-50.2,-51.2,-59.0,-59.42857142857143,-59.0,100.0,100.0,100.0,100.0,100.0,100.0,-70.5,-70.66666666666667,-70.66666666666667,-78.33333333333333,-78.16666666666667,-78.71428571428571,-53.4,-52.6,-53.6,-57.857142857142854,-58.142857142857146,-57.857142857142854,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-82.0,-82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-35.0,-33.285714285714285,-37.8,100.0,100.0,100.0,100.0,-83.0,-81.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.0,-78.5,-85.0,100.0,100.0,100.0,100.0
1615130216886,24.5,6.9,-85.0,-85.85714285714286,100.0,-44.42857142857143,-58.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.0,-89.0,100.0,100.0,100.0,100.0,-85.0,100.0,100.0,-85.5,-74.0,100.0,-81.0,100.0,-53.0,-54.714285714285715,-54.166666666666664,-54.166666666666664,-55.0,-49.285714285714285,-48.0,-48.142857142857146,100.0,100.0,-84.0,-83.71428571428571,-83.28571428571429,-83.71428571428571,-49.166666666666664,-48.5,-49.333333333333336,-55.285714285714285,-55.42857142857143,-55.0,100.0,-64.83333333333333,-62.166666666666664,-72.85714285714286,-72.14285714285714,-72.28571428571429,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-64.83333333333333,-67.33333333333333,-67.5,-63.57142857142857,-63.714285714285715,-63.285714285714285,-51.0,-51.285714285714285,-51.0,-59.0,-59.0,-59.142857142857146,100.0,100.0,100.0,100.0,100.0,100.0,-66.5,-66.5,-67.0,-81.0,-80.6,-80.0,-59.0,-55.285714285714285,-56.42857142857143,-54.0,-53.857142857142854,-53.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-70.0,-79.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.0,-84.0,-82.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-35.714285714285715,-34.714285714285715,-38.57142857142857,100.0,100.0,100.0,100.0,100.0,-81.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.33333333333333,-63.666666666666664,-74.0,-84.0,100.0,100.0,100.0,100.0
1615127884831,24.5,30.4,-58.2,-58.4,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,-91.0,-90.5,-86.4,100.0,100.0,100.0,100.0,100.0,-84.0,100.0,100.0,-82.0,-81.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-49.8,-51.8,-50.2,-45.8,-45.6,-45.4,-82.0,-82.66666666666667,-82.0,-92.66666666666669,-91.5,-92.66666666666669,100.0,100.0,100.0,100.0,100.0,100.0,-61.5,-60.5,-62.0,-70.6,-70.8,-70.6,-57.0,-58.0,-58.666666666666664,-61.0,-60.8,-61.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-65.0,-66.75,-66.25,-75.0,-75.0,-75.0,-52.4,-51.75,-51.0,-63.4,-64.75,-65.0,-82.5,-83.0,-82.5,100.0,100.0,100.0,-49.25,-53.8,-49.5,-48.8,-48.6,-48.6,100.0,-63.666666666666664,-56.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.8,-72.0,-77.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.83333333333333,-67.57142857142857,-75.42857142857143,100.0,100.0,100.0,100.0,-86.75,-86.33333333333333,-80.0,100.0
1615127907163,24.5,30.4,-63.0,-58.6,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.0,-87.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-82.0,-78.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.0,100.0,100.0,100.0,100.0,100.0,-45.666666666666664,-47.333333333333336,-46.0,-47.6,-47.4,-47.8,100.0,-83.0,-82.5,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-67.25,-68.4,-67.4,-75.4,-76.2,-76.2,-59.2,-60.2,-59.75,-60.4,-60.4,-60.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-74.0,-71.0,-70.25,-84.0,-84.4,-83.8,-56.4,-55.6,-55.4,-65.8,-66.0,-66.8,-84.0,-81.0,100.0,100.0,100.0,100.0,-53.0,-50.0,-48.5,-51.2,-51.0,-51.0,100.0,-53.0,-58.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.0,-73.0,-80.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-82.0,-72.33333333333333,-78.0,100.0,100.0,100.0,100.0,-77.25,-86.75,-81.4,100.0
1615127927834,24.5,30.4,-59.285714285714285,-60.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.0,100.0,-87.57142857142857,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-80.0,-81.33333333333333,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,100.0,100.0,-86.0,100.0,100.0,100.0,-47.166666666666664,-45.25,-46.285714285714285,-48.285714285714285,-48.57142857142857,-48.285714285714285,-84.0,-83.0,100.0,-92.0,-92.5,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,-63.285714285714285,-63.142857142857146,-64.0,-71.85714285714286,-71.85714285714286,-71.71428571428571,-60.42857142857143,-59.57142857142857,-59.142857142857146,-59.57142857142857,-59.714285714285715,-60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-69.25,-69.16666666666667,-68.33333333333333,-75.14285714285714,-75.42857142857143,-75.0,-54.142857142857146,-54.57142857142857,-54.285714285714285,-64.28571428571429,-65.14285714285714,-65.14285714285714,-81.0,-80.5,100.0,100.0,100.0,100.0,-50.0,-49.57142857142857,-49.4,-47.57142857142857,-47.57142857142857,-47.714285714285715,100.0,-55.0,-58.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-72.14285714285714,-67.5,-78.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-77.42857142857143,-65.42857142857143,-78.0,100.0,100.0,100.0,100.0,-80.33333333333333,-84.0,-85.66666666666667,100.0
1615127954498,24.5,30.4,-58.0,-58.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.25,-89.5,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-77.75,-80.66666666666667,-85.0,100.0,100.0,100.0,100.0,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-54.25,-52.0,-52.0,-45.333333333333336,-45.166666666666664,-45.166666666666664,-87.0,100.0,-80.0,100.0,-92.5,-92.5,100.0,100.0,100.0,100.0,100.0,100.0,-63.8,-63.666666666666664,-63.166666666666664,-72.83333333333333,-73.16666666666667,-73.0,-66.5,-62.6,-60.5,-64.66666666666667,-64.66666666666667,-64.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-72.33333333333333,-73.0,-73.0,-77.0,-77.4,-77.4,-60.4,-60.166666666666664,-57.333333333333336,-64.5,-64.16666666666667,-64.5,100.0,-82.0,-80.0,100.0,100.0,100.0,-50.2,-50.75,-49.75,-53.833333333333336,-53.833333333333336,-53.833333333333336,100.0,-51.666666666666664,-58.333333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-70.66666666666667,-64.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.75,-75.66666666666667,-80.0,100.0,100.0,100.0,-94.0,-81.16666666666667,-90.33333333333331,-85.0,100.0
1615127775067,26.6,29.3,-64.0,-59.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-85.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-83.0,-82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-92.0,-81.0,100.0,100.0,-85.0,100.0,100.0,100.0,-45.666666666666664,-47.75,-46.4,-45.4,-45.4,-45.6,-81.5,-82.0,-83.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-63.2,-63.0,-63.2,-72.2,-72.0,-72.0,-57.4,-57.25,-57.6,-60.333333333333336,-60.0,-60.333333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-68.33333333333333,-72.25,-68.33333333333333,-77.8,-77.8,-78.0,-57.6,-58.6,-59.0,-63.6,-64.2,-64.8,-81.0,100.0,-82.0,100.0,100.0,100.0,-45.0,-44.2,-45.2,-50.8,-51.0,-50.8,100.0,-54.0,-57.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-72.6,-69.5,-79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-84.75,-71.5,-73.42857142857143,100.0,100.0,100.0,100.0,-84.0,-87.33333333333333,-83.2,100.0
1615127795351,26.6,29.3,-58.833333333333336,-62.142857142857146,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,-89.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-81.33333333333333,-79.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,-91.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-46.0,-48.666666666666664,-47.333333333333336,-44.285714285714285,-44.285714285714285,-44.285714285714285,-81.66666666666667,-84.0,-78.66666666666667,-92.0,-94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-68.42857142857143,-68.57142857142857,-69.16666666666667,-79.28571428571429,-79.28571428571429,-79.71428571428571,-60.2,-60.5,-60.4,-63.857142857142854,-63.857142857142854,-63.714285714285715,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-67.66666666666667,-69.0,-69.4,-85.14285714285714,-84.57142857142857,-84.71428571428571,-55.142857142857146,-54.285714285714285,-55.0,-66.14285714285714,-66.57142857142857,-66.57142857142857,-86.0,-82.66666666666667,-82.25,100.0,100.0,100.0,-47.0,-50.25,-48.0,-53.714285714285715,-53.142857142857146,-53.0,100.0,-60.75,-55.57142857142857,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-71.85714285714286,-69.57142857142857,-82.66666666666667,-87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-88.0,-76.66666666666667,-76.0,100.0,100.0,100.0,100.0,-77.75,-87.66666666666667,-87.0,100.0
1615127824459,26.6,29.3,-65.75,-63.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-82.0,-82.0,-83.0,100.0,100.0,100.0,100.0,100.0,100.0,-90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-50.6,-51.166666666666664,-51.333333333333336,-46.666666666666664,-46.333333333333336,-46.5,-90.0,-84.0,-82.5,100.0,100.0,100.0,100.0,100.0,-84.0,100.0,100.0,100.0,-70.2,-71.0,-70.4,-79.16666666666667,-79.16666666666667,-79.0,-61.666666666666664,-61.666666666666664,-62.333333333333336,-63.5,-63.333333333333336,-63.333333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-75.5,-74.66666666666667,-75.0,-81.66666666666667,-81.83333333333333,-81.5,-58.0,-57.833333333333336,-57.333333333333336,-67.33333333333333,-68.0,-67.5,-83.0,-82.33333333333333,-83.66666666666667,100.0,100.0,100.0,-54.5,-54.0,-53.75,-55.166666666666664,-55.0,-55.166666666666664,100.0,-52.333333333333336,-59.333333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-73.5,-69.5,-79.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-89.25,-69.16666666666667,-80.8,100.0,100.0,100.0,100.0,-81.83333333333333,-87.5,-90.83333333333331,100.0
