TIMESTAMP,X,Y,ORIENTATION,WAP_001,WAP_002,WAP_003,WAP_004,WAP_005,WAP_006,WAP_007,WAP_008,WAP_009,WAP_010,WAP_011,WAP_012,WAP_013,WAP_014,WAP_015,WAP_016,WAP_017,WAP_018,WAP_019,WAP_020,WAP_021,WAP_022,WAP_023,WAP_024,WAP_025,WAP_026,WAP_027,WAP_028,WAP_029,WAP_030,WAP_031,WAP_032,WAP_033,WAP_034,WAP_035,WAP_036,WAP_037,WAP_038,WAP_039,WAP_040,WAP_041,WAP_042,WAP_043,WAP_044,WAP_045,WAP_046,WAP_047,WAP_048,WAP_049,WAP_050,WAP_051,WAP_052,WAP_053,WAP_054,WAP_055,WAP_056,WAP_057,WAP_058,WAP_059,WAP_060,WAP_061,WAP_062,WAP_063,WAP_064,WAP_065,WAP_066,WAP_067,WAP_068,WAP_069,WAP_070,WAP_071,WAP_072,WAP_073,WAP_074,WAP_075,WAP_076,WAP_077,WAP_078,WAP_079,WAP_080,WAP_081,WAP_082,WAP_083,WAP_084,WAP_085,WAP_086,WAP_087,WAP_088,WAP_089,WAP_090,WAP_091,WAP_092,WAP_093,WAP_094,WAP_095,WAP_096,WAP_097,WAP_098,WAP_099,WAP_100,WAP_101,WAP_102,WAP_103,WAP_104,WAP_105,WAP_106,WAP_107,WAP_108,WAP_109,WAP_110,WAP_111,WAP_112,WAP_113,WAP_114,WAP_115,WAP_116,WAP_117,WAP_118,WAP_119,WAP_120,WAP_121,WAP_122,WAP_123,WAP_124,WAP_125,WAP_126,WAP_127,WAP_128,WAP_129,WAP_130,WAP_131,WAP_132,WAP_133,WAP_134,WAP_135,WAP_136,WAP_137,WAP_138,WAP_139,WAP_140,WAP_141,WAP_142,WAP_143,WAP_144,WAP_145,WAP_146,WAP_147,WAP_148,WAP_149,WAP_150,WAP_151,WAP_152,WAP_153,WAP_154,WAP_155,WAP_156,WAP_157,WAP_158,WAP_159,WAP_160,WAP_161,WAP_162,WAP_163,WAP_164,WAP_165,WAP_166,WAP_167,WAP_168,WAP_169,WAP_170,WAP_171,WAP_172,WAP_173,WAP_174,WAP_175,WAP_176,WAP_177,WAP_178,WAP_179,WAP_180,WAP_181,WAP_182,WAP_183,WAP_184,WAP_185,WAP_186,WAP_187,WAP_188,WAP_189,WAP_190,WAP_191,WAP_192,WAP_193,WAP_194,WAP_195,WAP_196,WAP_197,WAP_198,WAP_199,WAP_200,WAP_201,WAP_202,WAP_203,WAP_204,WAP_205,WAP_206,WAP_207,WAP_208,WAP_209,WAP_210,WAP_211,WAP_212,WAP_213,WAP_214,WAP_215,WAP_216,WAP_217,WAP_218,WAP_219,WAP_220
1615117448676,8.3,30.4,180,100,-66,100,100,100,100,100,100,100,100,100,100,-86,100,100,-75,100,100,100,-90,100,100,-82,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-65,-65,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,-39,100,100,-45,-46,-46,-73,-73,-72,-75,-74,-73,100,100,100,100,100,100,100,100,100,100,100,100,-47,100,100,-57,-57,-57,100,100,100,-68,-67,-67,100,100,100,100,100,100,100,100,100,-69,-68,-68,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-90,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-92,-93,100,100,100,100,100,100,100,100,100
1615117452547,8.3,30.4,180,100,-67,100,100,100,100,100,100,100,100,100,100,-87,100,100,-75,100,100,100,-89,100,100,-82,100,100,-76,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-68,-65,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,-39,-37,-36,-45,-45,-45,-78,-73,100,-73,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,-47,-48,-47,-55,-55,-54,100,-55,-58,-68,-68,-69,100,100,100,100,100,100,100,100,100,-71,-70,-70,100,100,100,100,100,-57,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-86,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-93,100,100,100,100,100,100,100,100,100
1615117456229,8.3,30.4,180,-62,-66,100,100,100,100,100,100,100,100,100,100,-87,100,100,-74,100,100,100,-88,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,-38,-37,-39,-44,-45,-46,100,100,100,-73,-74,-73,100,100,100,100,100,100,100,100,100,100,100,100,-47,100,100,-56,-57,-56,-56,-54,-55,-67,-67,-68,100,100,100,100,100,100,100,100,-68,-70,-70,-70,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100
1615117461859,8.3,30.4,270,-66,-69,100,100,100,100,100,100,100,100,100,100,-88,100,100,-78,100,100,100,100,100,100,100,100,100,-79,100,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-70,-68,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,-58,-41,-39,-41,-41,-42,100,100,100,-83,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,-48,-49,-49,-58,-58,-58,-58,-58,100,-70,-71,-70,100,100,100,100,100,100,-71,-70,-70,-74,-74,-75,100,100,100,100,100,-71,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,-91,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-75,-80,100,100,100,100,100,100,100,100,100,100,100,100
1615117465757,8.3,30.4,270,-61,-71,100,100,100,100,100,100,100,100,100,100,-87,100,100,-75,100,100,100,-89,100,100,100,100,100,-85,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,100,100,-70,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,-38,-38,-40,-41,-41,-41,-76,100,100,-80,-81,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,100,-56,-57,-58,-61,-60,-60,-69,-69,-69,100,100,100,100,100,100,100,100,-75,-78,-78,-79,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100
1615117469645,8.3,30.4,270,-67,-71,100,100,100,100,100,100,100,100,100,100,-87,100,100,-78,100,100,100,100,100,100,100,100,100,-74,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,-67,-68,-68,-67,100,100,100,100,100,100,100,100,100,100,100,100,-37,-37,-37,-41,-43,-42,100,100,100,-80,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,-52,-52,-52,-57,-56,-56,100,100,-59,-69,-69,-69,100,100,100,100,100,100,-76,-65,100,-77,-78,-78,100,100,100,100,100,-60,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615117473651,8.3,30.4,270,-69,-68,100,100,100,100,100,100,100,100,100,100,-87,100,100,-74,100,100,100,-89,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-67,-67,-69,-70,-69,100,100,100,100,100,100,100,100,100,100,100,100,-38,-39,-37,-40,-41,-40,100,100,100,-80,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,-52,-52,-52,-56,-57,-56,-58,100,100,-71,-71,-71,100,100,100,100,100,100,100,-71,-71,-74,-74,-74,100,100,100,100,100,-60,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615117477443,8.3,30.4,270,-70,-70,100,100,100,100,100,100,100,100,100,100,-88,100,100,-73,100,100,100,-89,100,100,100,100,100,100,-69,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-70,-68,-70,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,-37,-37,-38,-41,-40,-41,-81,100,-82,-78,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,-51,-52,-56,-57,-57,-57,100,-60,-60,-71,-71,-71,100,100,100,100,100,100,100,100,100,-74,-75,-74,100,100,100,100,100,-72,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-81,100,100,100,100,100,100,100,100,100,100,100,100,100
1615117481115,8.3,30.4,270,-66,-67,100,100,100,100,100,100,100,100,100,100,-88,100,100,-75,100,100,100,-91,100,100,-80,100,100,-77,-81,100,-70,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,-69,-69,-68,-68,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,-38,-38,-40,-42,-42,100,100,100,-81,-81,-80,100,100,100,100,100,100,100,100,100,100,100,100,-50,-52,-49,-59,-59,-59,-59,-59,-59,-72,-72,-72,100,100,100,100,100,100,100,-75,-75,-77,-76,-76,100,100,100,100,100,-56,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-80,100,-91,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,-91,100,100,100,100,100,100,100,100,100,100
1615117495760,10.0,30.4,0,-62,-67,100,100,100,100,100,100,100,-88,100,100,-87,100,100,-72,100,100,100,-89,100,100,100,100,100,-71,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-66,-65,-64,-65,-66,100,100,100,100,100,100,100,100,100,100,100,100,-51,-51,-52,-52,-53,-54,100,100,100,-73,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,-52,-52,-52,-59,-59,-59,-51,100,-53,-68,-68,-68,100,100,100,100,100,100,-68,-68,-68,-69,-69,-68,100,100,100,100,100,-56,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,-88,-88,-87,100,100,100,-89,-90,-89,100,100,100,100,100,100,100,100,-76,100,100,-89,-88,-89,100,100,100,100,100,100,100,100,100
1615117499349,10.0,30.4,0,-63,-67,100,100,100,100,100,100,100,-87,-92,100,-85,100,100,-74,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,-48,-49,-48,-52,-53,-53,100,100,100,-73,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,-60,-59,-60,-61,-61,-61,100,-53,-54,-67,-67,-67,100,100,100,100,100,100,100,100,100,-69,-69,-69,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-83,100,-83,100,100,100,-92,-92,-92,100,100,100,100,100,100,100,100,100,-80,100,-90,-91,-90,100,100,100,100,100,100,100,100,100
1615117503029,10.0,30.4,0,-55,-68,100,100,100,100,100,100,100,-87,100,100,-85,100,100,-71,100,100,100,-90,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,-68,-64,-62,-64,100,100,100,100,100,100,100,100,100,100,100,100,-51,-48,-52,-52,-51,-51,-77,100,100,-73,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-57,-57,-50,100,-54,-64,-64,-64,100,100,100,100,100,100,100,-70,-70,-70,-69,-70,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,-86,100,100,100,-89,-89,-89,100,100,100,100,100,100,100,100,100,100,100,-90,-91,-92,100,100,100,100,100,100,100,100,100
1615117504059,10.0,30.4,0,-55,-68,100,100,100,100,100,100,100,-87,100,100,-85,100,100,-71,100,100,100,-90,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,-68,-64,-62,-64,100,100,100,100,100,100,100,100,100,100,100,100,-51,-48,-52,-52,-51,-51,-77,100,100,-73,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-57,-57,-50,100,-54,-64,-64,-64,100,100,100,100,100,100,100,-70,-70,-70,-69,-70,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,-86,100,100,100,-89,-89,-89,100,100,100,100,100,100,100,100,100,100,100,-90,-91,-92,100,100,100,100,100,100,100,100,100
1615117507832,10.0,30.4,0,-62,-68,100,100,100,100,100,100,100,-89,100,100,-85,100,100,-72,100,100,100,-90,100,100,-77,-81,100,-72,100,100,-67,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,-70,100,-64,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,-49,-49,-51,-53,-53,-52,100,100,100,-73,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,-51,-51,-51,-58,-58,-59,-52,-52,-51,-66,-66,-66,100,100,100,100,100,100,100,-70,100,-70,-70,-70,100,100,100,100,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-86,-85,100,100,100,-91,-90,-89,100,100,100,100,100,100,100,100,-80,100,100,-89,-90,-90,100,100,100,100,100,100,100,100,100
1615117511458,10.0,30.4,0,-62,-66,100,100,100,100,100,100,100,-87,100,100,-85,100,100,-72,100,100,100,-88,100,100,-79,100,100,-71,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-65,-65,-66,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,-50,-49,-49,-53,-53,-53,100,-76,100,-72,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,-51,-52,-51,-61,-61,-60,-52,-51,-51,-67,-67,-67,100,100,100,100,100,100,100,100,-68,-70,-70,-70,100,100,100,100,100,-55,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-87,-87,-86,100,100,100,-88,-90,-91,100,100,100,100,100,100,100,100,100,100,100,-91,-91,-90,100,100,100,100,100,100,100,100,100
1615117515321,10.0,30.4,0,-62,-66,100,100,100,100,100,100,100,-87,100,100,-85,100,100,-73,100,100,100,-89,100,100,-76,100,100,100,100,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-63,-64,-65,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,-49,-49,-50,-56,-52,-52,100,100,100,-73,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,-52,-52,-53,-61,-62,-61,-53,-53,100,-66,-66,-65,100,100,100,100,100,100,100,-69,100,-69,-69,-70,100,100,100,100,100,-56,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-90,-91,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,100,-86,-87,-87,100,100,100,100,100,100,100,100,100,-91,-89,100,100,100,100,100,100,-89,-90,-89,100,100,100,100,100,100,100,100,100
1615117524584,10.0,30.4,90,-63,-66,100,100,100,100,100,100,100,-88,-89,100,-85,-89,100,-73,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,-65,-65,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,-45,-48,-49,-56,-57,-56,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-52,100,-65,-64,-64,-54,-53,-54,-65,-66,-65,100,100,100,100,100,100,-69,100,100,-71,-72,-71,100,100,100,100,100,-53,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-90,-90,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,-87,100,100,100,-89,-89,-88,100,100,100,100,100,100,100,100,100,100,100,-92,-91,-91,100,100,100,100,100,100,100,100,100
1615117528220,10.0,30.4,90,-65,-66,100,100,100,100,100,100,100,-88,-90,100,-84,-91,100,-72,100,100,100,-87,100,100,-77,100,100,-73,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-67,-63,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,-47,-49,-49,-54,-56,-55,-70,-68,100,-74,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,-52,-52,-78,-63,-63,-64,-53,-54,-53,-66,-66,-66,100,100,100,100,100,100,100,100,100,-70,-70,-71,100,100,100,100,100,-54,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-90,100,100,100,-83,-74,100,100,100,100,100,100,100,100,100,100,100,-78,100,-85,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,-87,100,100,100,-88,-89,-88,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-87,100,100,100,100,100,100,100,100,100
1615117531950,10.0,30.4,90,-65,-66,100,100,100,100,100,100,100,-87,-90,100,-84,-90,100,-73,100,100,100,-87,100,100,100,100,100,-76,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-68,-65,-64,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,-52,-45,-45,-54,-55,-55,-72,-69,-69,-75,-76,-75,100,100,100,100,100,100,100,100,100,100,100,100,-53,-54,-54,-63,-62,-63,-78,-53,-53,-66,-66,-66,100,100,100,100,100,100,-71,100,-66,-69,-70,-70,100,100,100,100,100,-52,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,-89,100,100,100,-81,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-85,100,100,100,-90,-90,-89,100,100,100,100,100,100,100,100,100,100,-82,-88,-87,-87,100,100,100,100,100,100,100,100,100
1615117535492,10.0,30.4,90,-53,-67,100,100,100,100,100,100,100,-87,-89,100,-83,-90,100,-72,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,100,100,-64,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,-45,-48,-48,-55,-54,-55,-71,-70,-80,-74,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,-59,-53,-52,-62,-62,-62,-53,-54,-78,-67,-66,-66,100,100,100,100,100,100,100,-68,100,-71,-70,-70,100,100,100,100,100,-55,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-89,-89,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-86,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-85,100,100,100,-89,-88,-88,100,100,100,100,100,100,100,100,100,100,100,-89,-89,-89,100,100,100,100,100,100,100,100,100
1615117539296,10.0,30.4,90,-63,-68,100,100,100,100,100,100,100,-89,-90,100,-83,-89,100,-74,100,100,100,-87,100,100,-80,100,100,-84,100,100,-70,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,-65,-64,-64,-63,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,-55,100,100,100,-75,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,-54,-53,-53,-62,-61,-62,100,100,-52,-69,-69,-69,100,100,100,100,100,100,100,100,100,-69,-70,-71,100,100,100,100,100,-53,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,-90,100,100,100,-82,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-84,-84,-85,100,100,100,-90,-90,-91,100,100,100,100,100,100,100,100,100,100,100,-88,-89,-89,100,100,100,100,100,100,100,100,100
1615117542870,10.0,30.4,90,-64,-67,100,100,100,100,100,100,100,-86,-90,100,-83,-89,100,-74,100,100,100,-89,100,100,-81,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,-46,-43,-46,-55,-55,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-54,-55,-54,-63,-63,-63,-53,-54,-53,-67,-68,-67,100,100,100,100,100,100,100,100,100,-71,-71,-70,100,100,100,100,100,-54,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-86,-86,100,100,100,100,100,100,100,100,100,-90,-92,-89,100,100,100,100,100,100,100,100,100,-85,-85,-85,100,100,100,-89,-88,-89,100,-83,100,100,100,100,100,100,100,-80,100,-89,-89,-88,100,100,100,100,100,100,100,100,100
1615117565908,10.0,30.4,180,100,-67,100,100,100,100,100,100,100,100,-91,100,-85,100,100,-76,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-64,-66,-66,-65,100,100,100,100,100,100,100,100,100,100,100,100,-49,-47,-48,-51,-53,-53,-74,-71,-72,-73,-73,-72,100,100,100,100,100,100,100,100,100,100,100,100,-54,-55,-53,-55,-55,-55,-55,-54,-55,-67,-67,-66,100,100,100,100,100,100,100,-68,-75,-66,-66,-67,100,100,100,100,100,-58,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-87,-87,100,100,100,-89,-91,-91,100,100,100,100,100,100,100,100,100,100,100,-91,-92,-91,100,100,100,100,100,100,100,100,100
1615117569564,10.0,30.4,180,-66,-66,100,100,100,100,100,100,100,100,-89,100,-85,-90,100,-75,100,100,100,-91,100,100,100,-81,100,100,-80,100,-69,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,-66,100,-63,-65,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,-46,-45,-45,-54,-54,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,-56,-56,-56,-55,100,-56,-56,-64,-64,-64,100,100,100,100,100,100,-66,-66,-68,-68,-67,-67,100,100,100,100,100,-63,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-83,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-78,-79,-88,-89,-89,100,100,100,-91,-90,-91,100,100,100,100,100,100,100,100,100,100,100,-91,-90,-90,100,100,100,100,100,100,100,100,100
