TIMESTAMP,X_x,Y_x,X_y,Y_y,ORIENTATION,ROLL,PITCH,YAW,ACC_X,ACC_Y,ACC_Z,RRATE_X,RRATE_Y,RRATE_Z,MAG_X,MAG_Y,MAG_Z,QUAT_W,QUAT_X,QUAT_Y,QUAT_Z,ACC_E,ACC_N,ACC_U
1615128790138,185.1627825142535,227.8375555050203,21.7,23.3,90,11.38090126018896,22.87658770009745,54.64993769329067,-0.55096435546875,4.1789703369140625,8.744369506835938,0.0364227294921875,-0.009033203125,-0.0238800048828125,11.700439453125,-14.86358642578125,-40.77301025390625,0.8574549555778503,0.1769245862960815,0.1307047009468078,0.4651719629764557,-0.10139335819139741,3.947289642082854,8.943935329278448
1615128790574,185.16897736816915,228.539469695201,21.7,23.3,90,11.565633327778512,21.837312456171706,52.284431525450344,-0.6132049560546875,3.9072265625,9.160964965820312,-0.0706329345703125,0.0010833740234375,-0.004180908203125,12.22381591796875,-11.47918701171875,-43.060302734375,0.8685575127601624,0.1718450337648391,0.1255829185247421,0.447555661201477,0.10677368303651111,3.6296600393685523,9.10671862183239
1615128790940,185.1965293544442,229.3859854395013,21.7,23.3,90,11.37363441091446,22.43121226710716,52.683249914893224,-0.832275390625,3.967086791992187,8.4462890625,0.0172576904296875,0.0058746337890625,-0.03240966796875,13.2415771484375,-14.54620361328125,-43.13201904296875,0.8661712408065796,0.1729856431484222,0.1303183734416961,0.4503781795501709,0.13181874325365986,3.75190960499754,9.067913666387529
1615128791863,185.21646932643264,230.23271468478168,21.7,23.3,90,12.465179923628249,22.278096117619143,51.22304302433774,-0.6898193359375,3.9946136474609375,8.879638671875,-0.0349578857421875,0.01812744140625,-0.0185546875,12.01934814453125,-13.97552490234375,-41.522216796875,0.8704621195793152,0.1790699511766433,0.1271342635154724,0.4405298233032226,0.22981276728272632,3.665661543883909,9.102885821792494
1615128792720,185.265431838194,231.07826225277415,21.7,23.3,90,13.171527354194216,22.97471707585737,50.80088542575522,-0.7712249755859375,4.177764892578125,8.782684326171875,-0.0061798095703125,-0.0127716064453125,-0.0249481201171875,9.94720458984375,-13.51470947265625,-38.91143798828125,0.8695982098579407,0.1863889992237091,0.1305029541254043,0.4382088780403137,0.3098993064282733,3.8262504551900416,8.977022453057106
1615128798216,185.0844170816232,231.90565676278715,21.7,23.3,180,18.83691972629038,-14.819888868944927,-49.547208880098864,-1.5433502197265625,3.82940673828125,8.981399536132812,0.0103302001953125,0.0080108642578125,-0.0478515625,-6.0577392578125,-9.30938720703125,-45.3460693359375,0.8794066309928894,0.2006562501192093,-0.0475207045674324,-0.4290952980518341,-1.8617508725387524,3.555882420766248,9.061209568476148
1615128799108,184.7074499413702,232.664105042148,21.7,23.3,180,17.977409616623536,-13.624398342055288,-51.64861984524641,-1.2572479248046875,3.549285888671875,9.001739501953125,-0.0141754150390625,0.0069427490234375,0.0112762451171875,-8.2916259765625,-7.83233642578125,-45.953369140625,0.8747299909591675,0.1906797140836715,-0.037878930568695,-0.4439074993133545,-1.669557759393289,3.148701916257078,9.21269221075108
1615128800137,184.33945841549675,233.4269485740609,21.7,23.3,180,17.927370696788135,-13.712798180328168,-52.540429629212184,-1.1147918701171875,3.7348480224609375,8.865280151367188,0.0785064697265625,0.0586090087890625,0.1007537841796875,-8.28857421875,-6.280517578125,-42.24853515625,0.8711979985237122,0.1909103095531463,-0.0372754223644733,-0.4507525265216827,-1.4868081424140107,3.0269681375348334,9.265530586874009
1615128800835,183.96253610464345,234.1854191330657,21.7,23.3,180,18.87563573871183,-14.033833995855126,-51.50456791650923,-1.2309112548828125,3.849761962890625,9.060409545898438,-0.0690460205078125,0.009613037109375,-0.0579681396484375,-5.902099609375,-9.00115966796875,-42.3431396484375,0.8731313347816467,0.1989436745643615,-0.0378286503255367,-0.4434322118759155,-1.6380835222110897,3.1425261973198806,9.21235920184102
1615128801491,183.66349262852705,234.7790479640088,21.7,23.3,180,18.800041515079325,-14.772309669199975,-51.97169488032126,-1.0836639404296875,3.867721557617187,9.078353881835938,0.041229248046875,-0.007965087890625,0.041107177734375,-5.33599853515625,-12.13836669921875,-44.54193115234375,0.8702735900878906,0.2011665105819702,-0.0430400446057319,-0.447552740573883,-1.5535578851241298,3.206028407890828,9.18838657665533
1615128802387,183.28736839689807,235.5379146055721,21.7,23.3,180,18.941100097484263,-15.194080658426737,-51.06981109772107,-0.827484130859375,3.96588134765625,8.975418090820312,-0.021636962890625,-0.0031890869140625,-0.0015106201171875,-5.60150146484375,-9.23309326171875,-44.58160400390625,0.8728352189064026,0.2033773213624954,-0.0473613888025283,-0.4410818815231323,-1.5048417156088891,3.1521826841382565,9.143020830497171
